geoid,state,county,coal2001,coal2002,coal2003,coal2004,coal2005,coal2006,coal2007,coal2008,coal2009,coal2010,coal2011,coal2012,coal2013,coal2014,coal2015,coal2016,coal2017,coal2018,coal2019,coal2020,coal2021,coal2022,coal2023,coal2024,surface2001,surface2002,surface2003,surface2004,surface2005,surface2006,surface2007,surface2008,surface2009,surface2010,surface2011,surface2012,surface2013,surface2014,surface2015,surface2016,surface2017,surface2018,surface2019,surface2020,surface2021,surface2022,surface2023,surface2024,underground2001,underground2002,underground2003,underground2004,underground2005,underground2006,underground2007,underground2008,underground2009,underground2010,underground2011,underground2012,underground2013,underground2014,underground2015,underground2016,underground2017,underground2018,underground2019,underground2020,underground2021,underground2022,underground2023,underground2024
01007,AL,Bibb,82906.0,10572.0,0.0,1904.0,105271.0,53466.0,34834.0,105082.0,0.0,127667.0,174558.0,119266.0,56004.0,71758.0,62598.0,37786.0,88362.0,113221.0,0.0,0.0,0.0,0.0,0.0,34001.0,82906.0,10572.0,0.0,0.0,57800.0,18519.0,32670.0,105082.0,0.0,127667.0,174558.0,119266.0,56004.0,71758.0,62598.0,37786.0,88362.0,113221.0,0.0,0.0,0.0,0.0,0.0,34001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01009,AL,Blount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148994.0,287985.0,236292.0,28807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148994.0,287985.0,236292.0,28807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01043,AL,Cullman,0.0,0.0,177381.0,473982.0,760060.0,633860.0,502596.0,153627.0,121860.0,69035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177381.0,473982.0,760060.0,633860.0,502596.0,153627.0,121860.0,69035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01049,AL,De Kalb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2913.0,17865.0,6487.0,13660.0,8477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2913.0,17865.0,6487.0,13660.0,8477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01057,AL,Fayette,0.0,9725.0,0.0,0.0,0.0,0.0,0.0,2923261.0,2706161.0,3037170.0,2707383.0,2249233.0,1440115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2923261.0,2706161.0,3037170.0,2707383.0,2249233.0,1440115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01059,AL,Franklin,0.0,0.0,46049.0,68020.0,84268.0,189984.0,152591.0,297012.0,158143.0,109530.0,197912.0,137106.0,235086.0,140688.0,146955.0,65373.0,7063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46049.0,68020.0,84268.0,189984.0,152591.0,297012.0,158143.0,109530.0,197912.0,137106.0,235086.0,140688.0,146955.0,65373.0,7063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01071,AL,Jackson,1200.0,0.0,55687.0,83685.0,106642.0,161372.0,247227.0,330866.0,184517.0,33623.0,28581.0,152348.0,69339.0,0.0,3939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55187.0,83685.0,100049.0,155464.0,247227.0,330866.0,184517.0,33623.0,28581.0,152348.0,69339.0,0.0,3939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,500.0,0.0,6593.0,5908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01073,AL,Jefferson,6724772.0,6540821.0,6395075.0,7093188.0,6021476.0,3703751.0,3593931.0,4401675.0,3658484.0,3644191.0,3490239.0,4694784.0,4800838.0,5469008.0,6570101.0,5680418.0,7432957.0,8528121.0,8899792.0,8299791.0,7713975.0,7464138.0,8230255.0,8424589.0,692443.0,591047.0,685444.0,1675235.0,1992581.0,1470291.0,1232408.0,1311024.0,1172129.0,1038224.0,1100738.0,1105505.0,952976.0,1154368.0,1355791.0,951481.0,967140.0,1241331.0,1087227.0,823700.0,803092.0,794249.0,398544.0,246756.0,5954232.0,5949774.0,5709631.0,5417953.0,4028895.0,2233460.0,2361523.0,3090651.0,2486355.0,2605967.0,2338695.0,3589279.0,3847862.0,4314640.0,5214310.0,4728937.0,6465817.0,7286790.0,7812565.0,7476091.0,6910883.0,6669889.0,7831711.0,8177833.0
01093,AL,Marion,70085.0,51678.0,36504.0,55552.0,156719.0,177615.0,60255.0,49581.0,198430.0,79174.0,119240.0,104852.0,0.0,0.0,0.0,0.0,0.0,15618.0,77299.0,0.0,0.0,0.0,0.0,0.0,70085.0,51678.0,36504.0,55552.0,156719.0,177615.0,60255.0,49581.0,198430.0,79174.0,119240.0,104852.0,0.0,0.0,0.0,0.0,0.0,15618.0,77299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01111,AL,Randolph,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01117,AL,Shelby,44230.0,29777.0,40086.0,101120.0,102483.0,194835.0,412829.0,538748.0,514368.0,323000.0,323088.0,20294.0,182391.0,286407.0,276798.0,122881.0,127264.0,137656.0,13360.0,3114.0,0.0,0.0,700.0,1457.0,0.0,0.0,40086.0,101120.0,102483.0,113202.0,317493.0,451620.0,388407.0,238845.0,256824.0,0.0,59664.0,121878.0,138397.0,118870.0,123353.0,126565.0,10990.0,3114.0,0.0,0.0,700.0,1457.0,44230.0,29777.0,0.0,0.0,0.0,81633.0,95336.0,87128.0,125961.0,84155.0,66264.0,20294.0,122727.0,164529.0,138401.0,4011.0,3911.0,11091.0,2370.0,0.0,0.0,0.0,0.0,0.0
01125,AL,Tuscaloosa,10076055.0,9789099.0,10633179.0,11726379.0,10645391.0,10064595.0,10812703.0,8371577.0,7918963.0,9108745.0,8543138.0,8761555.0,8950409.0,8312816.0,2518567.0,449921.0,2081233.0,2326145.0,2484588.0,2356537.0,1120991.0,1975764.0,3041322.0,3575555.0,1013742.0,896214.0,1070227.0,1123965.0,1413574.0,1592728.0,1778305.0,1825547.0,1490994.0,1960528.0,2554859.0,1968155.0,922469.0,366156.0,102011.0,106150.0,231846.0,188335.0,263346.0,200442.0,310108.0,416752.0,502278.0,505491.0,9062313.0,8892885.0,9562952.0,10602414.0,9167712.0,8314757.0,8902975.0,6039391.0,6084832.0,6667752.0,5733052.0,6667649.0,8027940.0,7946660.0,2416556.0,343771.0,1849387.0,2137810.0,2221242.0,2156095.0,810883.0,1559012.0,2539044.0,3070064.0
01127,AL,Walker,2190891.0,2353874.0,2732099.0,2620625.0,3158498.0,3483250.0,2966932.0,3370084.0,3281782.0,3028910.0,2811462.0,2351834.0,2391495.0,1663971.0,3321332.0,3244036.0,3097124.0,3662356.0,2646237.0,1474089.0,485414.0,954018.0,762557.0,2346763.0,2010709.0,2180199.0,2540464.0,2470644.0,3064525.0,3381531.0,2803872.0,3190021.0,3148314.0,2910447.0,2774223.0,2300986.0,2306854.0,1559421.0,1191562.0,886746.0,925482.0,898642.0,702389.0,655559.0,248268.0,61923.0,3353.0,123405.0,109529.0,43450.0,102281.0,93856.0,91716.0,101719.0,102152.0,140604.0,101427.0,118348.0,33313.0,43144.0,76241.0,90378.0,2128060.0,2357290.0,2171642.0,2763714.0,1943848.0,818530.0,237146.0,892095.0,759204.0,2223358.0
01133,AL,Winston,322462.0,275972.0,90849.0,104186.0,311707.0,359191.0,737900.0,615964.0,428660.0,685481.0,697423.0,627030.0,473933.0,432469.0,292252.0,42559.0,26655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322462.0,275972.0,90849.0,104186.0,311707.0,359191.0,737900.0,615964.0,428660.0,685481.0,697423.0,627030.0,473933.0,432469.0,292252.0,42559.0,26655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04017,AZ,Navajo,13417524.0,12804057.0,12059094.0,12730829.0,12071576.0,8216255.0,7982584.0,8024973.0,7474029.0,7752277.0,8110942.0,7493276.0,7602722.0,8050607.0,6804555.0,5422850.0,6221392.0,6550417.0,3842508.0,0.0,0.0,0.0,0.0,0.0,13417524.0,12804057.0,12059094.0,12730829.0,12071576.0,8216255.0,7982584.0,8024973.0,7474029.0,7752277.0,8110942.0,7493276.0,7602722.0,8050607.0,6804555.0,5422850.0,6221392.0,6550417.0,3842508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05071,AR,Johnson,3719.0,499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3719.0,499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05127,AR,Scott,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05131,AR,Sebastian,13678.0,13284.0,7564.0,7328.0,2563.0,22752.0,82677.0,69181.0,4638.0,32301.0,133347.0,98121.0,58578.0,93989.0,91462.0,49415.0,42738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9643.0,12390.0,6564.0,6384.0,2563.0,5187.0,2397.0,1789.0,658.0,1157.0,6719.0,1921.0,3973.0,7001.0,190.0,12634.0,18845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,894.0,1000.0,944.0,0.0,17565.0,80280.0,67392.0,3980.0,31144.0,126628.0,96200.0,54605.0,86988.0,91272.0,36781.0,23893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08001,CO,Adams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08029,CO,Delta,5388989.0,5396329.0,4943355.0,4696075.0,4070766.0,4420073.0,5480569.0,2861938.0,1212977.0,1325208.0,2235055.0,3430291.0,3320696.0,2407598.0,1023031.0,66684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5388989.0,5396329.0,4943355.0,4696075.0,4070766.0,4420073.0,5480569.0,2861938.0,1212977.0,1325208.0,2235055.0,3430291.0,3320696.0,2407598.0,1023031.0,66684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08043,CO,Fremont,562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08045,CO,Garfield,323007.0,327243.0,287183.0,300761.0,260891.0,262634.0,247120.0,283150.0,259476.0,199650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323007.0,327243.0,287183.0,300761.0,260891.0,262634.0,247120.0,283150.0,259476.0,199650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08051,CO,Gunnison,7832976.0,9633884.0,11581494.0,13044397.0,12122216.0,11140009.0,11697763.0,10761422.0,10178219.0,8587769.0,8904235.0,9810150.0,6263179.0,6192656.0,5074821.0,4156405.0,4821281.0,4674833.0,4079345.0,2538091.0,3272864.0,4355703.0,3130767.0,3705019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7832976.0,9633884.0,11581494.0,13044397.0,12122216.0,11140009.0,11697763.0,10761422.0,10178219.0,8587769.0,8904235.0,9810150.0,6263179.0,6192656.0,5074821.0,4156405.0,4821281.0,4674833.0,4079345.0,2538091.0,3272864.0,4355703.0,3130767.0,3705019.0
08067,CO,La Plata,268755.0,312345.0,393945.0,458605.0,465877.0,488327.0,470099.0,391918.0,507296.0,521839.0,618132.0,639003.0,734993.0,970780.0,814544.0,632605.0,546616.0,615947.0,657782.0,592669.0,466410.0,468530.0,643143.0,582342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268755.0,312345.0,393945.0,458605.0,465877.0,488327.0,470099.0,391918.0,507296.0,521839.0,618132.0,639003.0,734993.0,970780.0,814544.0,632605.0,546616.0,615947.0,657782.0,592669.0,466410.0,468530.0,643143.0,582342.0
08071,CO,Las Animas,13097.0,204249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17701.0,69320.0,0.0,9935.0,0.0,0.0,0.0,0.0,0.0,0.0,110432.0,229531.0,63625.0,0.0,13097.0,204249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17701.0,69320.0,0.0,9935.0,0.0,0.0,0.0,0.0,0.0,0.0,110432.0,229531.0,63625.0,0.0
08077,CO,Mesa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08081,CO,Moffat,7709905.0,7387991.0,6843376.0,8355212.0,8503773.0,9199855.0,8368352.0,7234815.0,5694014.0,4784796.0,5022010.0,4566599.0,4253751.0,4425492.0,4441232.0,3660936.0,3895622.0,3611357.0,3552249.0,3847604.0,4744787.0,4414793.0,4927732.0,5200895.0,7709905.0,7387991.0,6843376.0,8355212.0,8503773.0,9199855.0,8368352.0,7234815.0,5694014.0,4784796.0,5022010.0,4566599.0,4253751.0,4425492.0,4441232.0,3660936.0,3895622.0,3611357.0,3552249.0,3847604.0,4744787.0,4414793.0,4927732.0,5200895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08085,CO,Montrose,370725.0,386366.0,352859.0,413333.0,420730.0,405640.0,405864.0,402942.0,373758.0,293045.0,360009.0,353398.0,216486.0,283654.0,238093.0,187983.0,33299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370725.0,386366.0,352859.0,413333.0,420730.0,405640.0,405864.0,402942.0,373758.0,293045.0,360009.0,353398.0,216486.0,283654.0,238093.0,187983.0,33299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08103,CO,Rio Blanco,2027341.0,2088876.0,1942772.0,2550883.0,2149481.0,1712553.0,1424019.0,2067009.0,2214388.0,1723215.0,1983581.0,1673461.0,2211554.0,3057888.0,3164746.0,1335131.0,1906894.0,2073860.0,2034835.0,1885034.0,1541218.0,1788198.0,2404865.0,1907363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350060.0,1175264.0,1058481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2027341.0,2088876.0,1942772.0,2550883.0,2149481.0,1712553.0,1424019.0,2067009.0,2214388.0,1723215.0,1983581.0,1673461.0,1861494.0,1882624.0,2106265.0,1335131.0,1906894.0,2073860.0,2034835.0,1885034.0,1541218.0,1788198.0,2404865.0,1907363.0
08107,CO,Routt,9436348.0,9365777.0,9486201.0,10050831.0,10516236.0,8692692.0,8290117.0,8004176.0,7827079.0,7727004.0,7748909.0,8023872.0,7235627.0,6659492.0,4122448.0,2594392.0,3842798.0,3049511.0,2543911.0,1192936.0,1739081.0,1536148.0,1201063.0,995706.0,1731303.0,1792339.0,1457481.0,1493090.0,1146267.0,57131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7705045.0,7573438.0,8028720.0,8557741.0,9369969.0,8635561.0,8290117.0,8004176.0,7827079.0,7727004.0,7748909.0,8023872.0,7235627.0,6659492.0,4122448.0,2594392.0,3842798.0,3049511.0,2543911.0,1192936.0,1739081.0,1536148.0,1201063.0,995706.0
17021,IL,Christian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,IL,Franklin,0.0,44064.0,119605.0,58542.0,0.0,0.0,106350.0,95038.0,272748.0,547766.0,1036776.0,4772679.0,6578732.0,9153556.0,10643235.0,11445676.0,12812197.0,14460951.0,12793896.0,7196444.0,7860150.0,5644606.0,5919272.0,6358101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324493.0,892612.0,4690260.0,6493536.0,9097628.0,10587790.0,11443835.0,12812197.0,14460951.0,12793896.0,7196444.0,7860150.0,5578465.0,5791526.0,6216015.0
17057,IL,Fulton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17059,IL,Gallatin,4881057.0,4074750.0,3079587.0,2747474.0,2702473.0,2045743.0,2069814.0,2321715.0,2390196.0,2245750.0,1950069.0,1997441.0,2016232.0,1919376.0,1101321.0,235436.0,372608.0,407823.0,119407.0,0.0,0.0,0.0,0.0,0.0,3564960.0,3884398.0,3079587.0,2747474.0,2702473.0,2045743.0,2069814.0,2321715.0,2390196.0,2245750.0,1950069.0,1997441.0,2016232.0,1919376.0,1101321.0,235436.0,372608.0,407823.0,119407.0,0.0,0.0,0.0,0.0,0.0,1316097.0,190352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17065,IL,Hamilton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185566.0,1736928.0,5815950.0,3017507.0,6129347.0,6298997.0,5889105.0,2623205.0,4938788.0,4693251.0,5624399.0,4773185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185566.0,1736928.0,5815950.0,3017507.0,6129347.0,6298997.0,5889105.0,2623205.0,4938788.0,4693251.0,5624399.0,4773185.0
17077,IL,Jackson,1203936.0,1296266.0,1400623.0,1442163.0,1842856.0,1811214.0,1598398.0,1582373.0,1211307.0,650211.0,381479.0,91585.0,35522.0,15450.0,23204.0,2706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203936.0,1296266.0,1400623.0,1442163.0,1842856.0,1811214.0,1578957.0,1386620.0,844534.0,650211.0,381479.0,91585.0,35522.0,15450.0,23204.0,2706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19441.0,195753.0,366773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17081,IL,Jefferson,1951480.0,1670050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1951480.0,1670050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17109,IL,Mcdonough,482638.0,478532.0,199226.0,0.0,0.0,0.0,0.0,0.0,137468.0,194778.0,165782.0,183641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482638.0,478532.0,199226.0,0.0,0.0,0.0,0.0,0.0,137468.0,194778.0,165782.0,183641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17117,IL,Macoupin,4621593.0,4871520.0,4376606.0,4420220.0,6444570.0,5682253.0,4488487.0,1407552.0,1528359.0,2338165.0,2763804.0,2513389.0,1669786.0,1633881.0,2011152.0,2188956.0,2031889.0,1947164.0,1769822.0,235411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4621593.0,4871520.0,4376606.0,4420220.0,6444570.0,5682253.0,4488487.0,1407552.0,1528359.0,2338165.0,2763804.0,2513389.0,1669786.0,1633881.0,2011152.0,2188956.0,2031889.0,1947164.0,1769822.0,235411.0,0.0,0.0,0.0,0.0
